measure,hybrid,hybrid1,ggmr,ggmr2,ggmr1,rc3,rc2,rc1,measure,hybrid,hybrid1,ggmr,ggmr2,ggmr1,rc3,rc2,rc1
-40158.01288,-43711.46654,-43782.82473,-45420.13042,-45642.29679,-48556.01308,-37256,-25050,-2217.3,40158.01288,43711.46654,43782.82473,45420.13042,45642.29679,48556.01308,37256,31190,30968.7
-44897.45709,-38133.74514,-38389.83808,-41408.6637,-41046.75388,-43841.58546,-37430,-36090,-49890,44897.45709,38133.74514,38389.83808,41408.6637,41046.75388,43841.58546,37430,36090,49890
-39666.51496,-34808.01227,-35094.14791,-36186.96326,-35331.83922,-37867.44902,-40090,-38800,-40560,39666.51496,34808.01227,35094.14791,36186.96326,35331.83922,37867.44902,40090,38800,40560
-41272.65994,-34187.6857,-32698.35272,-32563.783,-33749.42286,-33818.17728,-37030,-36540,-31270,41272.65994,34187.6857,32698.35272,32563.783,33749.42286,33818.17728,37030,36540,31270
67234.28209,71090.4857,78780.88952,62961.00095,63906.07786,54975.25524,72590,68340,19034.4,93409.47178,98900.45814,100861.2276,90095.27179,85892.5075,77697.66583,93930,78240,38154.4
-32629.02544,-36545.49254,-35807.26529,-32993.79096,-33112.12193,-34998.9663,-40430,-37290,-16745.7,32629.02544,36545.49254,35807.26529,32993.79096,33112.12193,34998.9663,40430,37290,21340.3
52306.49563,51193.64545,56449.69748,55268.38931,47056.85234,41574.25242,54570,44280,-15700,81495.03564,85306.09284,82232.3846,88558.86741,72646.38496,68706.80917,84630,72760,32880
-2429.696546,-2468.549713,-2141.932344,-986.9449472,-1709.099666,-1731.308868,-12610,-2990,19032.6,52881.37267,53823.56484,54033.52651,48200.92067,48516.00078,51562.10463,58910,50950,31922.6
82466.32916,75406.58192,79854.76053,76830.30747,68307.66006,70020.42213,77100,69190,7098,90447.31915,86936.33018,85153.27994,88630.7794,74059.98537,75840.92494,83240,75150,31266
-31773.29246,-31397.04552,-31819.24327,-26284.65527,-25877.23902,-23576.97799,-39090,-32900,-13649,37179.76955,37276.33355,38525.07641,35804.00779,37448.19616,34216.70858,47530,37240,29649
88757.79505,105694.793,100987.0791,95067.17794,86479.38232,76275.68813,97350,88610,12806,88757.79505,105694.793,100987.0791,95067.17794,86479.38232,76275.68813,97350,88610,29854
93908.28365,86702.01168,84074.83871,137426.1131,147626.8527,136560.8209,89520,88810,36640,93908.28365,86702.01168,84074.83871,137426.1131,147626.8527,136560.8209,89520,88810,36640
-32806.0232,-32208.31313,-31003.37645,-26973.29832,-26449.70284,-19945.22972,-42720,-32180,-5357.9,50663.78087,46886.16566,48403.15698,45724.15767,47943.13568,44621.46286,54240,45320,33182.1
69289.50403,69026.08539,72470.83861,76963.06712,64967.1293,59748.13275,73875,65170,-12615.5,82311.27326,83999.66176,86192.14039,90648.508,71764.5578,69427.76321,82925,73610,31098.5
-37495.73249,-37052.82909,-35882.9404,-32548.96695,-24537.03862,-25334.00792,-36958,-27645,-15720,45862.89942,40165.92027,38342.47994,37836.61647,38436.68493,31750.78759,44858,38065,31840
81881.21258,83196.11555,81666.84019,78117.65151,71391.94576,67417.21667,83020,75921,6558.6,83191.8737,84778.90282,83385.17865,80057.16796,71391.94576,67458.21946,85060,75921,26858.6
-45090.54555,-38433.79678,-38562.16497,-31912.51164,-30221.86791,-25619.35736,-44110,-37480,-28719.8,45090.54555,40784.99899,40147.97697,40512.83646,43415.96552,39840.00045,49870,41820,34340.2
87049.25467,89714.85436,89220.44412,83663.59903,85137.05061,84709.34526,92620,84550,9101,87049.25467,89714.85436,89220.44412,83663.59903,85137.05061,84709.34526,92620,84550,30339
57881.19374,40074.99809,40497.36639,59356.75386,89011.34915,80608.94324,58300,57530,14305.6,57881.19374,40074.99809,40497.36639,59356.75386,89011.34915,80608.94324,58300,57530,14305.6
-28511.26759,-26265.22446,-27697.05812,-22395.38045,-20460.70343,-21118.50198,-32027,-23230,-11611.3,47518.77931,42444.87233,40559.21397,40805.60252,43738.72978,37226.36747,49993,43810,29048.7
72808.98019,73291.64088,76167.90255,72341.15868,69505.13484,70754.8876,77330,69210,-6961.9,79195.52754,80638.36523,86190.67819,78415.57028,70866.09967,75861.37042,80970,72670,30718.1
-40901.11092,-35538.46025,-36751.3542,-32277.47608,-31761.38413,-28442.57992,-38980,-32584,-27192,47431.01183,44512.3126,45546.98017,40217.47971,43506.12161,38616.7858,49780,38904,35752
54812.25734,56569.36929,54172.72228,50283.697,44435.21567,46020.84479,53683,53460,9086,77564.5151,78687.28721,75939.89943,70617.29074,65891.61079,64826.33647,77483,67080,24246
-45318.74102,-41903.38798,-41685.20039,-35346.39568,-29475.89674,-27485.65792,-43605,-40485,-39131,45318.74102,41903.38798,41685.20039,36650.01544,47476.91533,42949.55347,43605,40485,39131
50717.90415,51391.77594,47900.16673,41669.76423,40952.43545,24691.60117,50913,48545,9091.4,74537.99965,79241.27639,76164.62387,71498.07514,72258.84601,57183.83075,77187,64255,27351.4
-34437.03563,-38639.81444,-38909.21322,-40113.99542,-41344.32953,-41677.19236,-35400,-33370,-30835,34437.03563,38639.81444,38909.21322,40113.99542,41344.32953,41677.19236,35400,33370,32005
-35364.4454,-36850.84873,-37683.76524,-37451.86214,-37337.76299,-37360.52264,-38390,-37100,-39650,35364.4454,36850.84873,37683.76524,37451.86214,37337.76299,37360.52264,38390,37100,39650
44430.82662,38647.31192,34655.33097,42725.84891,39088.24456,34911.66947,49079.2,45137,6479.9,76106.11205,73908.53978,73750.7365,80305.98314,65817.06953,71826.21021,73740.8,61983,31779.9
-32365.72298,-35701.86046,-36364.7318,-35780.62698,-34980.33521,-35114.33552,-39140,-36000,-15805,32365.72298,35701.86046,36364.7318,35780.62698,34980.33521,35114.33552,39140,36000,22285
-30149.59398,-31693.72382,-33389.50676,-32952.55782,-34071.06455,-32403.32442,-33940,-32810,-36040,30149.59398,31693.72382,33389.50676,32952.55782,34071.06455,32403.32442,33940,32810,36040
54113.04303,54398.02439,50273.21585,55931.58511,43885.02224,41735.39926,51526,49026,18941.2,74972.4487,78488.5944,76318.34734,81814.2172,69205.23615,68511.58417,80634,66374,29961.2
-14750.78868,-13041.407,-14488.03054,-6296.834136,-10831.14073,-11972.66668,-21480,-25280,-28777.4,44436.67779,45378.57151,46305.44674,45715.46323,43223.91832,43316.01718,53940,45540,28908.6
46224.2089,45516.64456,40050.92963,45656.88411,33972.94307,31920.85339,35565,39770,24617.5,73859.26443,76590.03345,72507.55006,75059.58806,65491.06362,63042.98003,76935,67770,31623.5
1250.68666,4889.868619,4035.923257,6678.99076,-7956.419544,-1222.43773,-4750,-12190,-30355,54364.64316,55268.40479,54331.23489,52540.40262,45173.73731,47091.29751,61470,50990,30355
40593.92473,38273.6966,34439.37542,41878.96473,26815.63294,28691.778,31190,38010,28774,65666.16968,69548.8285,66861.60537,72103.87884,60953.06037,61406.1678,69990,63750,34606
22208.09936,21841.83445,23505.29921,18314.47908,12842.79776,13119.76973,18380,10405,-22050,59842.79703,66767.27831,64685.76597,61247.03563,54042.25791,51728.55993,64820,53715,23216
21620.0572,16839.34287,16780.47004,22683.7999,18252.05588,19561.58922,9720,17952,25672,55044.84117,57458.92684,57252.83841,61418.2681,60609.85817,59767.0432,58320,52272,29434
57382.38185,57619.93357,57951.0127,57367.19224,55670.66632,55716.7219,54430,46070,-10141,83180.17136,79699.64038,80245.06739,78718.06289,78791.7442,77686.08365,81390,71570,33465
-21356.75475,-22077.46289,-23231.57473,-20228.36001,-26941.44646,-21698.39206,-31650,-22585,2824.5,40054.15469,39688.14826,38481.54988,36791.43232,33904.3365,34618.39953,45710,39325,28002.5
59010.46872,62349.86296,61886.90189,56452.20623,55474.3149,57911.6161,58650,49530,-13254,84152.92766,82583.35431,82152.35574,77857.81441,77924.75209,78703.31322,83490,73630,34494
-2701.775755,-4076.399432,-6223.994389,-971.9174495,-2047.62128,-1873.78642,-13065,-4300,11118.5,47653.35612,47329.5822,45124.75202,45267.79235,46829.37006,41973.34422,51645,46240,29288.5
85791.25406,84882.20728,82428.94499,81637.12557,94071.83749,84590.75341,83590,75010,7490,90691.60532,90556.00844,88429.44742,86862.02525,94446.91322,86933.6982,86110,77270,33950
-4176.269508,-5656.2321,-8279.564486,-2615.794325,-1188.437451,-734.972076,-8490,-8072,-14300,55903.49974,51067.70726,53750.56653,48192.1895,52223.80922,49547.25373,59070,44088,29300
40378.89439,39621.27978,37390.44023,39639.5041,41467.37425,43065.68671,35549,41977,22510.7,65538.90683,65918.19313,63663.46559,65042.42122,68018.53391,66074.26356,65309,60283,25490.7
-16898.16649,-13746.09387,-13299.40123,-13465.20098,-14274.13201,-8816.029205,-16740,-21250,-39720,49152.71733,46537.62286,48910.04739,45921.46838,45664.24607,44923.57023,52960,44230,39720
37365.54406,35671.91433,34160.76818,31586.24215,29927.28451,28142.44224,35296,39953,13169.6,60448.39268,63314.38898,62158.88859,63120.54431,64268.98672,59224.02055,62224,56747,21105.6
19089.42805,19060.72388,20106.43864,11244.94555,11864.82967,6194.519196,20353,13277,-28319.8,61618.62582,65165.32096,62839.17344,61270.93563,57924.20286,53354.71222,60593,50757,28438.2
5053.944358,1659.709007,1688.484372,6300.11498,7110.740448,3337.638284,-1770,6287,14713,48890.87767,52128.00096,52613.74152,57893.10698,59211.81355,57066.90283,52250,45747,25647
-43585.33318,-36965.51291,-37299.12344,-37239.00674,-37442.55388,-37911.7011,-43620,-41570,-39740,43585.33318,36965.51291,37299.12344,37239.00674,37442.55388,37911.7011,43620,41570,39740
32901.10464,38000.58104,33242.32157,37623.61081,36310.10535,27126.73931,38620,28830,-24183,71966.41233,75942.54957,74966.55186,73853.47623,76419.8976,63740.02933,81180,69550,35937
-31466.10626,-31733.13629,-32463.07885,-32823.64472,-33560.34141,-31879.47623,-35950,-26566,2771.5,31466.10626,35006.50651,34967.32779,33197.73824,33560.34141,32794.01917,38450,33134,26965.5
-36597.57856,-31246.03024,-31812.55787,-33354.36454,-33493.72086,-32113.42064,-37790,-36810,-32489,36597.57856,31246.03024,31812.55787,33354.36454,33493.72086,32113.42064,37790,36810,32489
-32501.76258,-28425.40898,-28888.77681,-28887.83559,-29586.39422,-27157.56075,-39210,-38440,-34040,32501.76258,28425.40898,28888.77681,28887.83559,29586.39422,27157.56075,39210,38440,34040
60218.73443,62773.69875,64270.72198,61069.6119,49395.24814,40247.74623,59130,55856,20928,82336.14071,85297.09102,84356.23567,85829.94723,71784.2186,59294.87799,83310,69544,33926
-13940.40224,-16299.40367,-15237.03066,-8183.803105,-7552.208604,-9728.511727,-23230,-25760,-20021.8,41932.37888,41338.94725,39834.96682,41066.7969,42939.5099,38312.69223,48610,41620,21292.2
66812.99815,65194.24518,64847.04587,62121.94031,48784.41907,38735.76879,53900,56384,30247,84632.72324,87054.35066,87277.10726,83273.29997,71007.2342,59901.61683,84200,73636,37269
26540.88755,24194.10297,28100.51029,17661.78201,3296.204654,8963.906217,18091,10338,-16422,68599.06649,68966.68256,66374.85667,62907.4199,45562.56568,46751.67945,70931,59918,22862
21093.45229,18335.02754,17338.23417,21115.39186,14271.83247,17780.1989,8500,16975,27654.7,58406.33586,57097.0495,58515.39803,60425.70151,54353.36726,57441.48095,61640,55175,33652.7
50561.38547,51250.13891,54017.61116,47164.64874,34841.73448,39495.35776,47360,38660,-13304,79088.74376,80419.17395,82959.97206,76212.593,57940.29684,64119.00017,81340,71000,32416
-2113.733604,-3928.986593,-7761.304178,133.8863913,-3621.495672,-6033.376203,-12028,-3390,11047.3,47805.48643,47345.84019,47424.00538,47213.79553,45255.46777,44712.93439,51428,45890,30307.3
89097.16266,88658.45202,86224.46299,96566.94393,101512.974,91396.26938,85280,77800,15727,89097.16266,88658.45202,86224.46299,96566.94393,101512.974,91396.26938,85280,77800,30927
-19161.10483,-17992.66317,-18419.4953,-17852.07423,-14772.17664,-15793.59553,-22280,-20617,-16425,49241.9476,46127.04345,45691.67182,43770.63939,51471.38874,47831.56879,53040,39677,31395
58045.02638,57563.03882,57391.81619,60185.03478,69866.05557,59529.03509,54850,58008,19866.2,73787.58765,75411.78094,75507.66381,79054.38776,90078.63348,78547.81986,73770,66768,29086.2
20520.03806,17585.29843,18394.45162,17062.33997,21442.72896,17965.52706,17610,11740,-27340,64965.49259,60342.56198,61699.5711,59975.92845,67060.71479,60528.82789,67050,56600,28488
18764.68835,16931.45434,13777.52701,15308.58837,20376.8815,14861.76987,13907.17,21072,16738,51221.1044,52544.07748,50021.5685,52944.81744,60358.21342,50934.82464,51607.17,47808,26782
55319.84596,52992.24283,54619.27192,49189.13733,60411.97353,51815.3138,56337,49029.3,-12317,75289.87444,75403.3767,75746.40759,73070.15623,81190.77188,73321.83114,74423,65710.7,30483
-18257.09973,-20909.48602,-23903.02885,-25731.29142,-27934.77127,-26054.71263,-23672,-15667,-4543,33142.46523,35536.06063,33806.43085,36723.78709,37934.55806,32307.70691,35408,30347,29983
59191.85485,61478.58676,61582.37278,58325.00345,72482.86513,63118.18966,63350,55290,-10772,82072.83826,77739.17171,78573.65374,75842.02554,90703.79929,79156.57584,79570,70810,30996
-22815.1578,-25067.70582,-26845.69723,-26496.88271,-26084.87849,-23614.68846,-28160,-19970,-6623,34657.91714,34079.84685,33636.85554,35382.10129,38142.14923,32298.23291,36900,31410,27885
62421.69831,61132.13653,57619.77759,62581.43588,60309.72174,61861.44298,63210,59593,4261,74363.92747,75024.47922,74682.33548,76288.32693,72794.6997,76751.075,75530,64927,29761
-36970.59037,-34803.12493,-35268.76423,-36134.74076,-36837.43873,-32842.06464,-39710,-35470,-24790,36970.59037,34803.12493,35268.76423,36134.74076,36837.43873,32842.06464,39710,35470,32250
57139.55848,57570.69791,56608.12028,57203.49847,60004.71136,63576.72886,58080,55669,7341,80468.15607,77219.80734,75976.42972,75259.26228,78249.35587,80686.04266,76740,63971,30797
-22487.49252,-22355.14193,-20787.45025,-26155.98452,-21630.91761,-20315.28063,-23944.8,-24890,-33089.4,45078.84322,43145.41103,40560.13302,39497.77462,38389.38613,37521.89033,43695.2,37610,33190.6
40378.89439,39156.92113,39556.79386,36407.74094,33566.25511,34341.55289,37270,39685,13562.6,69359.71802,69611.78704,70173.42404,66361.71696,63585.30774,65368.71305,72110,62035,25696.6
2831.96419,6152.31228,7904.818429,3304.115837,5012.136854,6821.24306,6081,-1253.4,-35179,56946.47002,59856.17662,58716.04166,56879.61992,51243.99526,54835.9807,60099,49613.4,35179
19616.03295,19116.86767,16603.86804,19886.5923,20612.41219,19986.70233,13700,21550,16652.7,59257.68047,58932.22118,57644.46966,57655.79783,60285.45781,60611.53188,60140,54570,26724.7
11632.11738,16156.31958,14524.2669,14005.12881,14325.42406,16726.6172,12070,4190,-32611.9,61138.83023,59682.86907,58993.68407,59322.59548,59762.47413,63737.20867,65370,54550,32708.1
49089.81729,42597.20711,42644.47687,37398.85071,35699.07881,34822.51787,39366,46406,35304.8,81057.66101,81582.82676,82050.80224,74636.58065,75923.26446,76854.45875,84206,75346,37282.8
84923.81874,80175.10598,82316.75753,58565.47136,65841.7431,56384.79939,83050,68860,-11881,120381.8828,115108.0365,113189.9012,92967.87442,95423.82426,87796.97599,119070,102760,32901
801.6097014,-4393.384874,-4630.049697,-7423.160361,-6440.017787,-8771.340767,-10194.7,3821,32690,58505.80568,59730.59793,61031.30224,54603.5847,58740.43981,57588.50891,61994.7,55941,47890
56283.8255,62264.03786,58091.43156,40827.54889,38810.32266,35984.44641,60189,46586,-31052,97315.12486,99244.67266,96742.96038,85316.73107,86854.03723,80846.66809,101411,84974,39432
34110.83315,27494.39034,26431.96372,16136.83598,15129.93824,14819.43593,25400,38398,41509,86042.85417,84852.51856,84603.31569,71988.49186,76028.50912,70471.02067,87500,79382,52651
117860.0304,115414.3776,109439.9825,85414.23226,87046.89597,77934.55691,118566,103209.7,-5676,143973.7828,141241.6862,136383.3218,112084.9042,114295.091,108836.425,140034,123189.7,42424
-14639.61654,-17402.68334,-18313.66648,-21222.9433,-24022.91679,-21751.18473,-19990,-4610,24910,61908.25852,59080.04043,59662.55705,55636.8744,59269.1041,53712.65549,60490,51730,46238
58947.56868,63438.19367,61929.76163,33383.75035,37366.98818,32229.03831,67940,53920,-39365.5,107301.6019,106153.0588,102614.6941,82735.93655,84056.27343,78664.8462,105540,89680,45774.5
36056.34574,34528.82579,33191.71891,19075.47487,15935.79475,19935.19511,33292,46545,42030,91528.322,90379.08296,89867.99318,74409.27859,77202.56088,74684.84937,90952,84505,51090
-3298.594653,3616.293317,7798.604233,-9308.920458,-10863.92454,-11383.95739,8680,-240,-50260,71710.42383,67853.03396,68475.79721,62707.67888,60269.04616,51659.36245,69780,56700,50260
90997.32873,90511.21167,85907.72135,62891.74542,63485.01109,59353.03481,89760,97239,44063.1,125206.1689,128254.5154,124045.805,101647.1114,105433.7569,97018.69398,126280,114761,49163.1
-43303.01444,-40358.53639,-40504.58437,-44703.52473,-48272.15395,-42819.18416,-38510,-35480,-43565,43303.01444,40358.53639,40504.58437,44703.52473,48272.15395,42819.18416,38510,35480,43565
123206.533,126219.0764,124564.214,88611.60631,88332.10775,84302.48385,131380,124527,20220,139970.1227,144651.2418,142281.105,110320.6903,111649.6886,104826.3254,144780,126793,54000
-48889.41487,-44023.64508,-44125.76135,-44838.07687,-47968.4253,-42811.97734,-45500,-38790,-24385.1,48889.41487,44023.64508,44125.76135,44838.07687,47968.4253,42811.97734,45500,38790,36048.9
155104.1627,152703.552,150939.0373,108223.2836,108699.2107,99484.08123,157840,143210,11910,165589.4516,162935.4986,156402.27,120552.7947,115986.9571,106252.172,162840,148150,57110
-51215.25323,-47962.62318,-47566.62118,-47087.22262,-48520.69475,-45849.16488,-50650,-36430,-2620,51215.25323,47962.62318,47566.62118,47087.22262,48520.69475,45849.16488,50650,38830,43480
-2714.940879,3508.965445,7928.795222,-7615.738576,-9946.220904,-9539.09696,9270,-70,-58630,72926.0035,66680.36044,63523.50387,61056.25126,55426.62558,50130.67892,65990,53830,58630
67795.99399,67401.41644,67941.13343,43988.95077,47556.06248,39548.70264,66290,74790,36750,112106.8717,115234.7108,115233.5432,89941.43771,94875.8837,88805.17621,115050,103750,44890
-47017.04185,-42996.7829,-42222.88692,-44753.90628,-45580.91405,-48438.05727,-40130,-38030,-45180,47017.04185,42996.7829,42222.88692,44753.90628,45580.91405,48438.05727,40130,38030,45180
-36479.09246,-36012.17273,-35407.25301,-40075.60329,-40407.89707,-42151.15501,-31020,-29770,-49840,36479.09246,36012.17273,35407.25301,40075.60329,40407.89707,42151.15501,31020,29770,49840
-38183.24446,-33807.56452,-34165.00795,-36611.98938,-36587.3026,-37567.19054,-32630,-32170,-35830,38183.24446,33807.56452,34165.00795,36611.98938,36587.3026,37567.19054,32630,32170,35830
48153.63079,49104.23881,40973.96498,49482.19208,54711.21268,52284.8598,57417.6,53850,7190,73907.53655,75816.49907,69861.81672,77850.00791,76478.13008,75917.64422,74769.6,63690,32730
-33742.20971,-33929.52875,-34748.92525,-35832.49992,-35784.90963,-36559.29587,-37150,-34000,-19289,33742.20971,33929.52875,34748.92525,35832.49992,35784.90963,36559.29587,37150,34000,24609
29444.52851,31423.4611,31821.21457,29296.87549,28336.34572,27683.93412,33090,24150,-29613,66116.70944,68092.48247,67082.93915,69059.70365,65235.38584,63022.97337,68190,58230,35987
-5359.667767,-2457.954555,-6611.212538,390.433464,-1649.270184,-3390.45285,-13750,-4550,11837,52157.29091,47921.3087,47123.76955,48476.35056,46748.25314,46225.16246,55690,49270,30217
47031.66977,49188.07615,46800.99322,53281.4444,46620.82519,42820.75162,46230,37060,-16673.5,77726.88495,76774.29197,77012.33942,79871.06541,71710.83885,71418.95104,81170,70780,33546.5
-16633.40125,-21301.6378,-22693.92626,-22953.0946,-28484.04625,-22714.99143,-25363,-16839,5104.4,29944.80318,31953.28027,29120.99823,32056.01718,34464.52182,34208.8687,35817,31639,25408.4
22414.35294,15028.79917,13090.2627,39693.28804,48306.07473,43266.05171,22801.9,17248,-20825,45544.01089,42995.92228,40087.90365,60507.75642,69890.95746,64649.28421,44598.1,38792,25181
-7232.040787,-12206.21704,-7935.826869,-7316.140461,-3911.941706,-1671.211061,-12350,-7031,-2693,32968.39305,33622.48567,31006.9887,41273.34943,40621.44076,38621.45202,37490,31357,19693
95878.6637,97626.98513,97393.85316,97909.12952,83601.20501,92848.58356,94930,86990,22195.3,95878.6637,97626.98513,97393.85316,98002.18622,83601.20501,92848.58356,94930,86990,35455.3
112387.7277,104095.9986,104821.0646,127827.7651,133842.7786,129092.8421,112810,107920,36205.1,112387.7277,104095.9986,104821.0646,127827.7651,133842.7786,129092.8421,112810,107920,36205.1
90324.44467,108656.1169,107314.4724,131695.8656,129598.4823,124445.4143,117090,115390,47620,90324.44467,108656.1169,107314.4724,131695.8656,129598.4823,124445.4143,117090,115390,47620
82941.73637,72387.67896,67617.04948,88374.86072,91388.35695,89788.78356,68888,76350,43450,97534.54358,89730.75268,84368.78115,105805.4065,110224.6651,107866.173,86872,82990,43450
-51690.66045,-50739.59165,-48663.35027,-50200.747,-53500.89892,-50933.00971,-51200,-45310,-42100.2,51690.66045,50739.59165,48663.35027,50200.747,53500.89892,50933.00971,51200,45310,42239.8
37049.58112,49060.96554,50930.42554,42258.5512,43073.0518,42923.04888,56420,45180,-32250,89701.29552,85028.48547,85286.78492,79848.75846,82200.64646,79012.70122,91920,79460,39650
-5981.354113,-4597.72877,-3070.471189,-3604.217225,-5992.855049,-1146.713879,-3130,7493,4033.9,63378.36391,60380.52873,60094.64904,60160.30454,61805.6319,59577.08404,59230,52407,30653.9
32144.84148,37664.51129,41247.91958,35692.8526,31274.40687,32169.73053,45190,35200,-40010,74194.24366,77657.38462,78893.03237,77613.30187,74684.431,71374.52441,81610,69360,43190
101827.8364,116064.063,115786.6542,128994.5694,130930.4507,125776.0114,127450,124850,36160,101827.8364,116064.063,115786.6542,128994.5694,130930.4507,125776.0114,127450,124850,36160
74118.17852,61681.89405,55879.72172,73181.24056,75592.26002,73746.41223,60800,69403.6,42910,97423.37143,88958.33112,82013.91027,98609.29923,102844.5682,99741.09417,87980,81083.6,42910
-54987.79231,-50051.76017,-47780.27705,-49242.01935,-52857.46281,-49395.10316,-46930,-42840,-44207,54987.79231,50051.76017,47780.27705,49242.01935,52857.46281,49395.10316,46930,42840,44273
60593.20903,64523.03271,65572.39334,58627.04416,68001.16266,56823.69759,76050,64970,-32267.9,89059.13008,92353.03541,91625.23774,88397.82955,99687.70253,85323.88408,97250,84830,42912.1
-8424.215788,-8831.443191,-8279.280012,-8177.107196,-5747.188562,-8018.539109,-6880,4040,9720,65066.4252,61359.18344,62130.27864,59890.66041,63373.13587,62600.87476,60280,53240,33240
-47906.41904,-44091.5592,-44426.9217,-45359.20002,-47846.89222,-47862.45369,-37580,-35800,-51460,47906.41904,44091.5592,44426.9217,45359.20002,47846.89222,47862.45369,37580,35800,51460
-44768.73144,-44892.98241,-41473.24514,-43047.70557,-39452.15679,-38125.89063,-38605,-37415,-49930,44768.73144,44892.98241,41473.24514,43047.70557,39452.15679,38125.89063,39275,38085,49930
57737.84018,55704.32666,52315.85817,65248.47247,45022.65603,39368.60593,66586,63237,13340,76695.617,76623.29455,72930.93144,87287.38107,67513.24806,61399.86262,84086,71603,31780
-36305.02028,-38412.26737,-38854.94744,-38482.03171,-39957.55816,-38250.55557,-36420,-33880,-27624,36305.02028,38412.26737,38854.94744,38482.03171,39957.55816,38250.55557,36420,33880,27624
-30469.9453,-32024.00968,-32483.76898,-34158.62167,-35253.65019,-33043.24675,-32300,-31160,-41630,30469.9453,32024.00968,32483.76898,34158.62167,35253.65019,33043.24675,32300,31160,41630
44977.91061,37744.4467,39418.29082,58055.86034,38039.37702,35111.74726,49725,40826,-6877,71615.34239,62445.24518,60206.16287,82690.1035,60037.42358,54989.44026,69635,60174,25797
-26943.15518,-29714.18543,-30411.92612,-30978.87793,-31561.92441,-31018.71786,-34810,-26619,-140,26943.15518,29714.18543,30411.92612,30978.87793,31561.92441,31018.71786,34810,29639,23280
7210.098915,7138.869907,8450.130928,17627.30838,8916.286931,2802.665549,5590,-770,-33848.4,41380.90651,41247.76538,42940.43712,55769.77206,46825.10734,40544.1727,47230,39750,33911.6
35719.90371,31980.50888,34775.49463,38601.83068,16995.18244,12406.93373,25700,31170,22673.2,61804.40033,58956.10924,63381.56022,67219.64158,47051.06334,42359.12299,63600,56390,26753.2
45903.85758,41893.08477,50785.61675,47653.75199,16512.20306,26799.58961,40805,32954,-8948.5,68460.1013,69054.35152,71098.34944,75318.28997,36258.75871,46352.04066,67575,58386,23711.5
-12555.13877,-15593.94422,-15654.13673,-16249.75684,-18030.89339,-17110.65822,-25850,-17360,2970,34303.92162,34050.87244,36225.06215,34217.89185,33521.88661,34105.74557,43110,36700,26430
66890.5261,66128.12809,72103.41462,67050.94693,25612.1705,43666.72477,64760,59369,5573,74532.14848,76490.02228,81062.7893,77902.69536,54082.81901,54939.78358,72620,62249,29107
-18774.92789,-19507.18781,-19516.27494,-15539.50111,-17616.56022,-17416.40474,-25680,-24330,-17762.6,34467.75425,34922.11565,37296.95562,37485.43565,35921.41562,37728.34842,45620,36130,26265.4
87062.4198,95953.02674,101040.8007,94252.11872,64814.08896,69349.96238,99130,92200,21101.2,87062.4198,95953.02674,101040.8007,94252.11872,64814.08896,69349.96238,99130,92200,27201.2
84635.64883,78659.62544,72542.63549,86189.49177,89048.96364,89394.20821,85600,85480,35640,84635.64883,78659.62544,72542.63549,86189.49177,89048.96364,89394.20821,85600,85480,35640
-15243.7494,-22078.05056,-21305.15406,-21852.51856,-18169.10803,-17314.36237,-28560,-19023,370,45725.39703,48793.82844,48597.81929,45326.28865,51496.72162,53136.7964,46120,38697,29050
-3889.562385,2887.262209,6637.220248,-4529.330524,-6407.287263,-7566.990804,1831.75,-5208.9,-43729,60403.04615,63389.11857,61541.80195,54982.6019,45038.54484,43658.14562,60208.25,49568.9,43791
62045.76091,64597.8851,57501.42583,62819.78228,62286.20262,76602.14141,75240,75810,20578,62045.76091,64597.8851,57501.42583,63848.32427,62286.20262,76602.14141,75240,75810,23618
55375.43203,43979.17839,38299.74885,63437.42724,56090.27579,67074.61031,58330,57640,14893,55375.43203,43979.17839,38299.74885,63437.42724,56090.27579,67074.61031,58330,57640,16845
41119.06685,27846.62575,26069.69461,28879.31027,50821.29172,61025.56375,48440,47990,4001.6,41119.06685,27846.62575,26069.69461,29030.69236,50821.29172,61025.56375,48440,47990,11013.6
46949.75345,43833.7142,46145.25747,49031.03711,61084.13379,67895.35306,64970,61420,6592.8,46949.75345,43833.7142,46145.25747,49796.05864,61084.13379,67895.35306,64970,61420,10564.8
76622.47743,63125.40631,62861.53791,57448.42122,60779.60363,57560.2754,69730,77380,36681,102932.2439,97264.85719,95856.35496,88960.63028,94005.8588,90527.78617,100270,91800,37657
-47458.80486,-46860.11039,-45354.02118,-45477.74526,-47729.53011,-47462.03747,-41940,-38520,-42701,47458.80486,46860.11039,45354.02118,45477.74526,47729.53011,47462.03747,41940,38520,43799
111581.7296,109438.8486,109498.2874,95614.49257,114220.0732,97986.3122,120967,111626,5027.5,120964.0738,120157.9215,122169.369,106343.15,122603.7173,108632.6929,123133,112234,42127.5
35136.24993,37968.1809,38146.67921,39212.08286,46559.76913,35697.31739,56390,52408,3970.2,74889.06959,93786.42161,91160.58348,91137.66459,91419.4288,85837.91272,94570,75672,23328.2
105299.0404,107403.7857,112310.9038,117109.7207,106179.7103,127926.468,129120,128040,31980,105299.0404,107403.7857,112310.9038,117109.7207,106179.7103,127926.468,129120,128040,31980
-15811.31247,-24351.63571,-24234.58111,-25725.41795,-20472.93862,-18589.40786,-22910,-10107,6051,65575.47662,63015.88256,64397.2129,59456.12711,64082.35876,71239.63459,60290,51187,35769
