measured,hybrid_predicted,ggmr_predicted,rc_model3_predicted,rc_model2_predicted,rc_model1_predicted
6041.328569,5422.955671,6082.24286,5.55E+03,5.52E+03,2.66E+03
5769.249364,5311.050845,6156.609635,5.36E+03,5.33E+03,2.14E+03
3891.02518,3479.783677,5400.53296,4.85E+03,4.97E+03,1.11E+03
2510.150078,3461.683893,3070.709992,3.73E+03,3.97E+03,3.18E+03
3102.580604,1148.356369,733.8680793,4.03E+02,1.35E+03,2.14E+03
-3279.578366,-3707.097979,-3598.770447,-4.00E+03,-1.55E+03,1.11E+03
-4107.51831,-4039.050078,-3599.525683,-5.04E+03,-3.17E+03,1.11E+03
-4315.234692,-3982.159957,-3597.552793,-4.86E+03,-3.85E+03,6.87E+01
-4487.84408,-3959.339083,-3594.741383,-4.80E+03,-4.16E+03,-2.01E+03
-4525.876657,-3911.330147,-3535.042391,-4.77E+03,-4.28E+03,-3.04E+03
-4487.84408,-3832.967691,-3477.172362,-4.64E+03,-4.28E+03,-3.04E+03
-4315.234692,-3727.216557,-3419.2766,-4.49E+03,-4.22E+03,-3.56E+03
-4388.374263,-3673.624888,-3418.22183,-4.35E+03,-4.10E+03,-4.08E+03
-4107.51831,-3522.262014,-3360.187995,-4.06E+03,-3.91E+03,-4.60E+03
-3193.273672,-3673.362179,-3037.2058,-1.82E+03,-1.73E+03,-6.15E+03
4824.286106,5585.704525,4203.247021,6.28E+03,3.99E+03,-3.04E+03
11958.31987,11453.42268,9996.873492,1.28E+04,7.87E+03,-5.64E+03
8430.066959,8808.191095,8370.072978,9.43E+03,8.20E+03,-1.49E+03
7635.771218,7707.306213,7458.476746,7.90E+03,7.78E+03,-2.52E+03
7126.719803,7179.850216,6977.239688,7.45E+03,7.42E+03,6.81E+01
6957.035998,7235.314107,7123.523985,7.23E+03,7.14E+03,1.11E+03
6617.668389,6838.83695,6751.754123,6.89E+03,6.83E+03,2.66E+03
6278.300779,6575.946617,6603.858655,6.61E+03,6.61E+03,1.10E+03
6559.156732,6438.902306,6519.011956,6.43E+03,6.33E+03,2.14E+03
4906.202426,5482.214932,6178.013771,5.50E+03,5.59E+03,3.70E+03
4708.725584,3659.313415,5196.292065,2.63E+03,3.18E+03,1.10E+03
-3133.299224,-2434.650508,-2620.920605,-2.46E+03,-1.64E+02,2.66E+03
-4003.660119,-3917.767417,-3430.224513,-4.77E+03,-2.47E+03,1.62E+03
-4351.804477,-3949.990457,-3429.440477,-4.84E+03,-3.49E+03,-4.51E+02
-4525.876657,-3868.650468,-3431.226203,-4.56E+03,-3.85E+03,-4.51E+02
-4351.804477,-3810.574291,-3376.226157,-4.47E+03,-4.02E+03,-2.52E+03
-4525.876657,-3802.203256,-3380.012647,-4.48E+03,-4.08E+03,-2.01E+03
-4487.84408,-3729.861087,-3327.861573,-4.40E+03,-4.10E+03,-4.08E+03
-4351.804477,-3637.409718,-3275.574425,-4.31E+03,-4.04E+03,-3.56E+03
-3970.015917,-3535.910499,-3280.034741,-4.03E+03,-3.85E+03,-3.56E+03
-3181.571341,-3428.271608,-3228.741049,-3.89E+03,-3.82E+03,-4.60E+03
-3282.503949,-3910.097118,-3467.215504,-2.17E+03,-1.86E+03,-5.12E+03
3264.950452,4486.926176,3970.001814,5.40E+03,3.16E+03,-5.12E+03
13024.69481,13430.66427,7513.139418,1.16E+04,7.48E+03,-3.04E+03
10229.30041,10104.17955,9366.897682,1.10E+04,8.66E+03,-2.53E+03
8242.829657,8562.017933,8753.925796,8.57E+03,8.26E+03,-2.01E+03
7635.771218,7737.159421,7695.957971,7.75E+03,7.75E+03,5.86E+02
7017.010447,7259.080328,7153.319573,7.39E+03,7.39E+03,1.10E+03
7126.719803,7122.690504,7129.417054,7.22E+03,7.12E+03,3.18E+03
6845.86385,6921.262594,7199.75729,6.84E+03,6.78E+03,1.10E+03
5283.602613,5772.700971,4971.326286,5.10E+03,5.16E+03,3.18E+03
782.5934102,718.5726774,666.7528003,1.13E+02,1.67E+03,2.66E+03
-3335.16444,-3673.846586,-3380.547969,-3.99E+03,-1.17E+03,2.66E+03
-4037.304322,-3655.245507,-3389.154999,-3.87E+03,-2.46E+03,1.10E+03
-4003.660119,-3729.866868,-3397.093898,-4.04E+03,-3.18E+03,1.10E+03
-4003.660119,-3820.608414,-3405.06493,-4.25E+03,-3.58E+03,-4.51E+02
-3829.58794,-3769.222267,-3357.924598,-4.20E+03,-3.74E+03,-2.53E+03
-3970.015917,-3751.035864,-3370.408285,-4.10E+03,-3.76E+03,-2.53E+03
-3970.015917,-3676.0056,-3327.857904,-4.03E+03,-3.78E+03,-3.56E+03
-3797.406529,-3678.857483,-3342.294645,-4.04E+03,-3.77E+03,-2.01E+03
-3829.58794,-3564.964666,-3297.01041,-3.87E+03,-3.69E+03,-5.12E+03
-3686.234381,-3511.04789,-3299.876479,-3.75E+03,-3.60E+03,-3.04E+03
-3563.359902,-3329.082049,-3188.889615,-3.55E+03,-3.43E+03,-4.60E+03
-2890.475848,-3300.472488,-3190.840585,-3.50E+03,-3.47E+03,-3.56E+03
-2355.094188,-3413.252417,-3134.527227,-4.02E+03,-3.71E+03,-5.12E+03
-3115.745727,-3337.79867,-3083.51088,-4.03E+03,-3.69E+03,-2.53E+03
-6307.556607,-2751.040169,651.8098823,-2.65E+02,-2.65E+02,-4.08E+03
9992.328197,10439.38658,8366.476862,9.70E+03,5.84E+03,-3.04E+03
12638.51788,15336.84073,10046.79418,1.37E+04,9.25E+03,-4.60E+03
9256.544112,9864.08727,9400.088315,1.06E+04,9.36E+03,-1.49E+03
8411.050671,8504.243975,8945.835702,8.64E+03,8.64E+03,1.10E+03
7805.455022,7619.751605,7799.611883,8.06E+03,8.12E+03,1.62E+03
7701.596832,7391.955787,7688.611827,7.82E+03,7.73E+03,2.14E+03
6822.459188,6160.260217,4336.500915,5.53E+03,5.50E+03,2.66E+03
0,-53.26680668,-1402.519515,-2.47E+02,1.96E+03,4.21E+03
-2633.024558,-3268.120495,-3309.585734,-2.82E+03,-5.25E+02,3.18E+03
-2984.094499,-3438.604633,-3387.139692,-3.14E+03,-1.85E+03,2.66E+03
-3159.629469,-3571.589347,-3402.143834,-3.46E+03,-2.57E+03,5.85E+02
-3133.299224,-3593.168946,-3412.766684,-3.47E+03,-2.91E+03,6.64E+01
-2959.227045,-3613.29814,-3418.528264,-3.49E+03,-3.09E+03,5.85E+02
-2934.359591,-3596.846729,-3430.162302,-3.45E+03,-3.14E+03,-3.56E+03
-3106.968978,-3469.674371,-3377.022053,-3.26E+03,-3.05E+03,-2.01E+03
-2611.082686,-3342.521183,-3383.429824,-2.90E+03,-2.80E+03,-2.53E+03
-2437.010507,-3123.184379,-3340.72868,-2.52E+03,-2.55E+03,-2.53E+03
-2437.010507,-3080.414017,-3361.053986,-2.49E+03,-2.49E+03,-3.04E+03
-2761.750203,-3088.704147,-3325.835597,-2.74E+03,-2.55E+03,-2.53E+03
-2934.359591,-3082.68232,-3349.113051,-2.75E+03,-2.60E+03,-2.53E+03
-2761.750203,-3033.7182,-3315.5783,-2.75E+03,-2.60E+03,-3.56E+03
-2934.359591,-2979.082537,-3275.209554,-2.76E+03,-2.67E+03,-2.01E+03
-3106.968978,-3099.660351,-3289.122467,-3.07E+03,-2.85E+03,-3.56E+03
-3452.187754,-3130.028069,-3248.211344,-3.22E+03,-2.98E+03,-3.56E+03
-3279.578366,-3134.740863,-3267.675091,-3.16E+03,-3.01E+03,-3.56E+03
-3279.578366,-3112.268257,-3231.294827,-3.15E+03,-3.03E+03,-2.53E+03
-3335.16444,-3097.523022,-3193.291262,-3.16E+03,-3.04E+03,-4.08E+03
-3159.629469,-3044.85044,-3152.305449,-3.07E+03,-2.98E+03,-3.56E+03
-2959.227045,-2999.726357,-3170.015734,-2.87E+03,-2.84E+03,-2.53E+03
-2837.815357,-2935.879723,-3134.665307,-2.75E+03,-2.78E+03,-4.60E+03
-2248.310414,-2996.740025,-3095.702475,-2.98E+03,-2.89E+03,-3.56E+03
-2040.594032,-3154.909255,-3112.894744,-3.41E+03,-3.22E+03,-3.56E+03
-2785.154866,-3262.29909,-3039.574201,-3.87E+03,-3.47E+03,-3.05E+03
-3199.124838,-3145.213599,-3056.296487,-3.56E+03,-3.40E+03,-3.56E+03
-3159.629469,-3000.762258,-3020.922372,-3.22E+03,-3.25E+03,-2.01E+03
-3080.638733,-2965.935837,-2977.224189,-3.19E+03,-3.19E+03,-3.05E+03
-3159.629469,-2988.189159,-2982.786019,-3.22E+03,-3.15E+03,-2.53E+03
-3199.124838,-2904.016533,-2929.208768,-3.08E+03,-3.05E+03,-2.53E+03
-5968.188998,-5720.255942,-5515.178524,-1.97E+02,-2.28E+02,-3.05E+03
8004.394656,6987.959516,9825.227144,8.75E+03,5.48E+03,-2.01E+03
13460.60666,14630.39619,11839.7822,1.42E+04,9.69E+03,-2.53E+03
12778.94585,11548.56861,12782.63443,1.29E+04,1.06E+04,6.59E+01
9588.597765,7903.269683,14205.48323,1.03E+04,9.94E+03,5.84E+02
9148.297547,8502.575169,8461.326018,9.03E+03,9.09E+03,2.66E+03
7287.626859,6705.156682,4401.463005,6.23E+03,6.35E+03,3.18E+03
0,-111.9813389,-1260.132292,-7.38E+01,2.41E+03,5.77E+03
-1579.814735,-2892.409526,-3051.876725,-2.71E+03,-2.95E+02,4.21E+03
-1930.884676,-3013.761428,-3050.884788,-3.05E+03,-1.70E+03,2.66E+03
-2262.938328,-3101.414407,-3011.538786,-3.37E+03,-2.51E+03,1.10E+03
-2611.082686,-3123.971725,-3011.456205,-3.50E+03,-2.89E+03,2.14E+03
-2785.154866,-3070.634641,-3013.635086,-3.40E+03,-3.06E+03,-9.71E+02
-2785.154866,-3112.737676,-3020.013147,-3.49E+03,-3.18E+03,-9.71E+02
-2761.750203,-3107.81405,-3020.914937,-3.46E+03,-3.22E+03,-4.53E+02
-2761.750203,-3084.319354,-3028.202168,-3.37E+03,-3.18E+03,-2.01E+03
-2761.750203,-2990.900044,-2982.276861,-3.23E+03,-3.10E+03,-2.53E+03
-2934.359591,-2953.379267,-2992.484923,-3.17E+03,-3.08E+03,-1.49E+03
-2761.750203,-2927.921255,-2987.560376,-3.19E+03,-3.03E+03,-1.49E+03
-2761.750203,-2799.041514,-2925.180057,-3.03E+03,-2.97E+03,-3.56E+03
-2589.140815,-2762.36629,-2922.821737,-3.01E+03,-2.92E+03,-2.01E+03
-2589.140815,-2667.360239,-2864.542694,-2.92E+03,-2.86E+03,-3.56E+03
-2589.140815,-2632.673051,-2853.143934,-2.87E+03,-2.81E+03,-2.01E+03
-2589.140815,-2615.153508,-2842.138625,-2.84E+03,-2.78E+03,-2.53E+03
-2589.140815,-2570.842418,-2774.53933,-2.84E+03,-2.78E+03,-4.60E+03
-2761.750203,-2575.250628,-2765.318403,-2.84E+03,-2.75E+03,-1.49E+03
-2589.140815,-2500.540627,-2700.984614,-2.75E+03,-2.72E+03,-4.60E+03
-2633.024558,-2477.5404,-2635.8686,-2.80E+03,-2.74E+03,-2.01E+03
-2457.489587,-2472.455989,-2626.471611,-2.77E+03,-2.68E+03,-4.08E+03
-2260.012745,-2359.355914,-2565.946044,-2.56E+03,-2.59E+03,-2.53E+03
-1930.884676,-2415.521124,-2562.103173,-2.72E+03,-2.69E+03,-3.05E+03
-1723.168294,-2535.930542,-2499.768234,-3.22E+03,-3.03E+03,-4.08E+03
-2545.257073,-2667.464095,-2489.346078,-3.63E+03,-3.26E+03,-2.01E+03
-3481.443582,-3870.995521,-3636.929172,-2.10E+03,-1.98E+03,-3.05E+03
-621.6863539,1781.786619,9400.611963,4.44E+03,2.94E+03,-2.53E+03
14130.56513,14117.48037,11755.61985,1.30E+04,8.30E+03,-1.49E+03
13476.69736,14695.0859,12418.77422,1.39E+04,1.06E+04,-1.49E+03
11172.80087,11196.08422,11127.81477,1.16E+04,1.04E+04,6.56E+01
9332.609266,9355.869361,9316.390557,9.35E+03,9.59E+03,2.66E+03
9584.20939,8940.976271,9126.690115,8.77E+03,8.61E+03,3.70E+03
6845.86385,6356.026652,5726.999683,5.02E+03,5.54E+03,3.70E+03
-702.1398821,-871.9834654,-2292.480346,-9.44E+02,1.72E+03,4.73E+03
-1930.884676,-2609.042461,-2629.97298,-3.00E+03,-7.64E+02,4.21E+03
-2106.419646,-2792.398008,-2679.295831,-3.37E+03,-2.05E+03,3.18E+03
-2457.489587,-2859.293678,-2673.482272,-3.55E+03,-2.75E+03,2.14E+03
-2611.082686,-2912.567391,-2666.084616,-3.69E+03,-3.11E+03,6.56E+01
-2611.082686,-2903.775765,-2659.277679,-3.68E+03,-3.31E+03,6.56E+01
-2761.750203,-2923.460614,-2650.953958,-3.73E+03,-3.39E+03,-1.49E+03
-2611.082686,-2915.33829,-2639.63259,-3.71E+03,-3.49E+03,-4.53E+02
-2959.227045,-3013.026996,-2631.97473,-3.97E+03,-3.67E+03,-1.49E+03
-3279.578366,-2994.839392,-2566.528328,-4.10E+03,-3.80E+03,-3.56E+03
-3307.371403,-2956.167542,-2556.543821,-4.09E+03,-3.84E+03,-2.53E+03
-3279.578366,-2873.038977,-2490.820803,-4.08E+03,-3.89E+03,-2.53E+03
-3510.69941,-2862.190163,-2483.121676,-4.08E+03,-3.87E+03,-3.05E+03
-2979.706125,-2716.241642,-2418.496167,-3.83E+03,-3.74E+03,-4.08E+03
-2293.656948,-3051.909877,-2908.79893,-2.44E+03,-2.41E+03,-2.53E+03
1198.026174,1907.202684,8280.198276,3.83E+03,2.45E+03,-4.08E+03
13644.91838,14261.37957,11429.11627,1.24E+04,7.68E+03,-3.05E+03
13598.10905,14682.87091,11907.02311,1.31E+04,1.01E+04,-3.05E+03
11439.02891,11459.80319,11243.47185,1.15E+04,1.01E+04,6.53E+01
9332.609266,9585.868235,9895.351667,9.18E+03,9.33E+03,2.66E+03
9332.609266,9458.447168,10162.54848,8.98E+03,8.92E+03,2.66E+03
9493.516322,8985.93205,10493.46799,8.38E+03,8.20E+03,3.69E+03
6845.86385,6880.41745,6656.37299,5.11E+03,5.48E+03,3.69E+03
-526.6049116,-421.3993188,-1523.285497,-8.05E+02,1.64E+03,5.77E+03
-2106.419646,-2813.33703,-2587.217529,-3.53E+03,-1.05E+03,3.69E+03
-2633.024558,-2983.766405,-2639.023172,-3.90E+03,-2.46E+03,4.21E+03
-2633.024558,-3074.691256,-2635.714512,-4.12E+03,-3.20E+03,1.62E+03
-2959.227045,-3103.811614,-2632.289,-4.18E+03,-3.57E+03,-4.53E+02
-2959.227045,-3139.68882,-2683.822265,-4.15E+03,-3.72E+03,6.52E+01
-2934.359591,-3112.441236,-2679.593418,-4.07E+03,-3.77E+03,-4.53E+02
-2959.227045,-3043.364216,-2617.212802,-4.01E+03,-3.77E+03,-9.72E+02
-2761.750203,-2993.391998,-2612.767731,-3.94E+03,-3.72E+03,-2.53E+03
-2934.359591,-2910.637866,-2610.180462,-3.79E+03,-3.64E+03,-2.53E+03
-2959.227045,-2806.421184,-2549.496485,-3.71E+03,-3.59E+03,-3.05E+03
-2808.559528,-2771.122466,-2544.743909,-3.68E+03,-3.52E+03,-3.05E+03
-2834.889774,-2650.26094,-2483.185023,-3.53E+03,-3.44E+03,-3.05E+03
-2317.061611,-2586.021239,-2418.931835,-3.52E+03,-3.43E+03,-3.05E+03
-1677.82176,-2315.606938,-2414.594265,-2.86E+03,-2.71E+03,-3.05E+03
-2369.722102,103.9690924,7186.14291,2.56E+03,1.80E+03,-3.56E+03
13843.85801,14378.36706,10860.34724,1.22E+04,7.50E+03,-3.05E+03
13963.8069,15596.80055,11563.20654,1.36E+04,1.01E+04,-2.01E+03
10261.48182,11036.09634,10653.60551,1.11E+04,9.99E+03,-9.72E+02
9502.293071,9662.350252,10065.62099,9.24E+03,9.27E+03,2.66E+03
9162.925461,9339.308335,10451.41417,8.74E+03,8.74E+03,2.66E+03
8993.241656,8956.704159,9811.806141,8.48E+03,8.39E+03,4.21E+03
8653.874047,8448.470842,9576.887393,7.95E+03,7.83E+03,3.69E+03
6556.231149,6468.332621,6432.08758,5.08E+03,5.30E+03,4.21E+03
-174.0721791,-808.106349,-1714.466692,-1.05E+03,1.36E+03,4.21E+03
-2457.489587,-3024.197182,-2651.938915,-3.91E+03,-1.25E+03,4.21E+03
-2611.082686,-2932.839024,-2647.083027,-3.66E+03,-2.40E+03,3.18E+03
-2611.082686,-3037.48692,-2699.638378,-3.80E+03,-3.00E+03,2.66E+03
-2611.082686,-2998.715991,-2702.502277,-3.71E+03,-3.16E+03,-4.54E+02
-2071.312652,-2836.220487,-2696.827765,-3.27E+03,-3.06E+03,-1.49E+03
-2243.92204,-2794.738272,-2692.061484,-3.16E+03,-3.01E+03,-1.49E+03
-2437.010507,-2742.450862,-2632.1257,-3.19E+03,-2.97E+03,-1.49E+03
-2262.938328,-2689.728528,-2627.862101,-3.13E+03,-2.97E+03,-1.49E+03
-2457.489587,-2668.678324,-2622.956303,-3.15E+03,-2.93E+03,-2.01E+03
-2194.187132,-2512.320517,-2562.881644,-2.92E+03,-2.83E+03,-2.53E+03
-1641.251974,-2519.528441,-2559.382487,-3.00E+03,-2.91E+03,-2.53E+03
-1654.417097,-2656.497218,-2554.238924,-3.46E+03,-3.19E+03,-2.01E+03
-3926.132174,-3878.779767,-3214.769633,-1.21E+03,-8.45E+02,-3.05E+03
6948.25925,7449.688604,8063.70882,7.38E+03,4.54E+03,-2.01E+03
12869.63892,15515.8962,10622.97187,1.30E+04,8.73E+03,-3.05E+03
12123.6153,11756.30573,11369.96705,1.19E+04,9.65E+03,-9.73E+02
9083.934724,9582.66585,9724.109616,9.32E+03,9.14E+03,5.83E+02
9162.925461,9278.010525,10466.12615,8.68E+03,8.62E+03,2.66E+03
8728.476409,8721.325526,9653.075541,8.23E+03,8.20E+03,2.66E+03
8557.329813,8302.662815,9143.585694,7.91E+03,7.82E+03,4.21E+03
8004.394656,7076.513284,8657.010852,6.62E+03,6.62E+03,3.18E+03
3879.322848,3770.622704,4131.235763,2.58E+03,3.56E+03,5.25E+03
-1579.814735,-2413.118488,-2738.109376,-2.31E+03,2.92E+02,4.73E+03
-1930.884676,-2874.871093,-2735.097373,-3.50E+03,-1.60E+03,2.66E+03
-2457.489587,-2945.810025,-2787.286904,-3.58E+03,-2.51E+03,1.62E+03
-2437.010507,-2989.029811,-2782.671766,-3.67E+03,-3.00E+03,5.83E+02
-2611.082686,-3048.064585,-2778.085574,-3.80E+03,-3.28E+03,-4.54E+02
-2761.750203,-3051.606379,-2774.268714,-3.79E+03,-3.40E+03,-4.54E+02
-2934.359591,-2987.291601,-2771.714394,-3.65E+03,-3.37E+03,-9.73E+02
-2934.359591,-2877.501108,-2711.846683,-3.56E+03,-3.37E+03,-3.05E+03
-2959.227045,-2878.522131,-2708.718655,-3.63E+03,-3.38E+03,-3.05E+03
-2859.757228,-2735.148604,-2656.259536,-3.48E+03,-3.29E+03,-3.05E+03
-2156.154555,-2389.074396,-2598.610455,-2.81E+03,-2.71E+03,-3.57E+03
-1989.396333,-159.6071695,3613.121697,2.31E+03,1.85E+03,-3.57E+03
15205.71682,14210.38083,8717.348363,1.23E+04,7.42E+03,-3.05E+03
11852.99888,11607.54362,10666.00376,1.23E+04,9.19E+03,-1.49E+03
9420.376751,9633.233471,9851.314902,9.30E+03,8.90E+03,-9.73E+02
8823.557851,9123.259678,9806.908456,8.63E+03,8.51E+03,2.66E+03
8823.557851,8457.697944,8628.165597,8.15E+03,8.03E+03,5.82E+02
8215.03662,7911.643169,8479.827809,7.55E+03,7.61E+03,4.21E+03
7940.031833,7716.028263,8279.936981,7.37E+03,7.31E+03,4.21E+03
6952.647624,6922.492271,6556.051092,5.89E+03,5.86E+03,3.17E+03
2396.052348,1882.850412,1725.48506,1.14E+03,2.51E+03,4.21E+03
-2281.954617,-2839.683755,-2847.496824,-3.29E+03,-5.65E+02,4.21E+03
-2808.559528,-3097.880935,-2846.039046,-3.91E+03,-2.22E+03,2.14E+03
-3159.629469,-3234.846831,-2903.707957,-4.11E+03,-3.07E+03,1.62E+03
-3133.299224,-3270.53169,-2897.171215,-4.17E+03,-3.49E+03,6.35E+01
-3133.299224,-3278.707487,-2897.185538,-4.17E+03,-3.68E+03,-4.55E+02
-3307.371403,-3229.293235,-2895.173556,-4.04E+03,-3.70E+03,-9.74E+02
-3307.371403,-3102.352658,-2838.193148,-3.89E+03,-3.65E+03,-2.01E+03
-3307.371403,-3035.683978,-2835.635519,-3.79E+03,-3.61E+03,-3.05E+03
-3133.299224,-2946.980434,-2775.953793,-3.75E+03,-3.54E+03,-3.05E+03
-3133.299224,-2846.844569,-2773.339567,-3.56E+03,-3.43E+03,-3.05E+03
-3133.299224,-2729.358174,-2723.334766,-3.45E+03,-3.33E+03,-3.57E+03
-2984.094499,-2653.013666,-2720.254648,-3.30E+03,-3.21E+03,-3.05E+03
-2640.338515,-2538.956076,-2658.996053,-3.18E+03,-3.11E+03,-4.60E+03
-1799.233448,-2195.417756,-2600.218624,-2.49E+03,-2.40E+03,-3.05E+03
-2014.263787,1336.577517,4978.971449,3.26E+03,2.56E+03,-3.05E+03
16127.27542,15653.26906,7173.467817,1.33E+04,8.04E+03,-3.57E+03
12015.36873,11939.26528,11127.64451,1.24E+04,9.58E+03,-2.01E+03
9671.976876,9811.321508,9829.570491,9.63E+03,9.20E+03,-9.74E+02
8823.557851,8912.618743,8853.715346,8.66E+03,8.60E+03,1.10E+03
8314.506437,8380.166071,8410.32787,8.17E+03,8.20E+03,2.14E+03
8314.506437,8391.776081,8429.67531,8.10E+03,7.91E+03,3.69E+03
8314.506437,8041.614373,8351.637524,7.55E+03,7.49E+03,3.69E+03
7701.596832,7456.095821,8063.605671,7.12E+03,7.18E+03,2.14E+03
7603.589806,7549.583495,7921.89818,7.03E+03,6.94E+03,4.21E+03
6143.723968,6447.506641,6162.433598,5.14E+03,5.14E+03,3.69E+03
1026.879578,173.4054291,-12.2081455,-1.25E+02,1.71E+03,4.21E+03
-2457.489587,-3092.444707,-2918.569678,-3.66E+03,-1.09E+03,2.14E+03
-2959.227045,-3270.916211,-2917.506524,-4.07E+03,-2.51E+03,3.17E+03
-3307.371403,-3305.904201,-2913.92176,-4.14E+03,-3.22E+03,5.81E+02
-3133.299224,-3354.807753,-2911.053747,-4.25E+03,-3.61E+03,6.25E+01
-3481.443582,-3342.846287,-2907.386802,-4.26E+03,-3.77E+03,-2.53E+03
-3307.371403,-3256.445279,-2905.668883,-4.12E+03,-3.78E+03,-9.75E+02
-3307.371403,-3115.567918,-2846.759611,-3.96E+03,-3.71E+03,-2.53E+03
-3223.992292,-2964.058462,-2786.779748,-3.77E+03,-3.58E+03,-3.05E+03
-2450.17563,-2836.900579,-2612.449842,-1.26E+03,-1.13E+03,-3.05E+03
7313.957105,7090.640282,4887.529633,7.39E+03,4.73E+03,-4.60E+03
12277.2084,12143.17173,10852.40303,1.32E+04,8.32E+03,-3.05E+03
9752.430404,9587.480788,9471.703422,9.53E+03,8.55E+03,-2.53E+03
8747.492698,8460.300733,8196.160953,8.41E+03,8.19E+03,1.62E+03
8144.822632,8169.681935,8042.774445,7.87E+03,7.81E+03,5.80E+02
7805.455022,7903.11604,7881.54701,7.50E+03,7.44E+03,1.10E+03
7466.087413,7671.035359,7697.864036,7.21E+03,7.21E+03,4.21E+03
7635.771218,7662.296687,7774.906258,7.09E+03,6.94E+03,2.14E+03
7017.010447,7092.283934,7315.906353,6.62E+03,6.68E+03,4.21E+03
6856.10339,6857.3604,7255.550075,6.28E+03,6.22E+03,3.17E+03
5225.090956,5081.73997,4873.230197,3.75E+03,4.05E+03,3.69E+03
-1198.026174,-1336.876587,-1401.521605,-1.42E+03,7.28E+02,2.65E+03
-2984.094499,-3345.184509,-3054.478517,-4.06E+03,-1.73E+03,2.65E+03
-3481.443582,-3492.535137,-3053.17033,-4.39E+03,-2.95E+03,1.62E+03
-3655.515761,-3450.496914,-3053.611856,-4.26E+03,-3.44E+03,5.80E+02
-3655.515761,-3422.599519,-3051.997261,-4.20E+03,-3.71E+03,-1.49E+03
-3624.797141,-3454.53368,-3050.306702,-4.33E+03,-3.84E+03,-1.49E+03
-3655.515761,-3289.922534,-2991.872644,-4.11E+03,-3.80E+03,-2.53E+03
-3481.443582,-3194.689876,-2989.258261,-3.93E+03,-3.71E+03,-3.57E+03
-2668.131552,-3161.219729,-2757.774737,-3.08E+03,-2.90E+03,-3.05E+03
-1635.400809,-213.911197,5266.273686,2.69E+03,1.99E+03,-3.57E+03
16121.42425,12954.61202,8030.406713,1.20E+04,6.94E+03,-3.57E+03
9742.190864,9751.125562,9491.517189,1.06E+04,8.35E+03,-2.53E+03
9004.943988,8499.9927,8159.129226,8.71E+03,8.16E+03,-1.49E+03
7805.455022,7815.932758,7652.908445,7.65E+03,7.65E+03,1.62E+03
7296.403608,7361.076515,7625.948786,7.31E+03,7.34E+03,1.62E+03
7466.087413,7509.991108,7418.175997,7.29E+03,7.13E+03,2.14E+03
7126.719803,7208.299594,7257.365148,6.96E+03,6.90E+03,2.13E+03
7188.157043,7134.082656,7248.326618,6.70E+03,6.64E+03,2.65E+03
6237.342619,5992.216159,5610.295895,5.12E+03,5.15E+03,4.73E+03
833.79111,1248.144964,1368.812543,6.89E+02,2.16E+03,3.17E+03
-2633.024558,-2869.683616,-3149.316262,-2.82E+03,-4.93E+02,1.62E+03
-2984.094499,-3225.419787,-3148.682995,-3.65E+03,-2.12E+03,2.13E+03
-3481.443582,-3515.298845,-3202.839708,-4.19E+03,-3.06E+03,2.13E+03
-3481.443582,-3538.054424,-3200.619598,-4.22E+03,-3.48E+03,6.07E+01
-3279.578366,-3442.153213,-3140.92282,-4.09E+03,-3.63E+03,-2.01E+03
-3481.443582,-3374.417719,-3139.414566,-3.96E+03,-3.62E+03,-1.49E+03
-3655.515761,-3225.899188,-3080.125619,-3.77E+03,-3.56E+03,-3.57E+03
-3452.187754,-3182.591529,-3079.169185,-3.72E+03,-3.50E+03,-2.53E+03
-3452.187754,-3072.51783,-3031.916956,-3.64E+03,-3.46E+03,-3.57E+03
-3481.443582,-2964.870968,-2974.272908,-3.54E+03,-3.36E+03,-3.05E+03
-3335.16444,-2819.949603,-2916.741045,-3.34E+03,-3.25E+03,-4.61E+03
-3029.441033,-2773.505894,-2918.037952,-3.26E+03,-3.14E+03,-4.09E+03
-2375.573268,-2698.097649,-2863.090228,-3.22E+03,-3.16E+03,-3.57E+03
-2268.789494,-2587.854773,-2549.643403,-2.31E+03,-2.06E+03,-3.57E+03
-1214.116879,2787.292511,7490.913559,4.61E+03,3.36E+03,-3.57E+03
16127.27542,13608.47198,8737.220143,1.35E+04,8.13E+03,-4.09E+03
9976.237491,10338.65169,9850.822709,1.09E+04,8.97E+03,-2.01E+03
8504.669322,8458.316094,8223.681679,8.96E+03,8.68E+03,-4.58E+02
8484.190242,8494.164911,8282.378165,8.49E+03,8.28E+03,5.78E+02
7975.138827,7935.279642,7795.035265,7.86E+03,7.83E+03,2.65E+03
7530.450235,7555.568932,7493.709816,7.40E+03,7.37E+03,2.65E+03
6436.282252,6534.040487,5707.765593,5.15E+03,5.21E+03,1.62E+03
-175.5349705,177.1298962,-465.6432891,-1.04E+02,2.01E+03,4.73E+03
-1579.814735,-2496.857,-3012.565369,-2.10E+03,-7.70E+01,1.10E+03
-1930.884676,-2605.195658,-3074.306307,-2.28E+03,-1.23E+03,3.69E+03
-2633.024558,-2853.73432,-3082.720994,-2.86E+03,-2.01E+03,5.98E+01
-2611.082686,-2947.712628,-3090.174872,-3.05E+03,-2.44E+03,5.98E+01
-2611.082686,-2917.737718,-3041.74025,-3.07E+03,-2.64E+03,-1.50E+03
-2611.082686,-2901.73978,-3050.418681,-3.00E+03,-2.70E+03,-1.50E+03
